13:36:42 | INFO     | unificador | 📁 Log salvo em: C:\Projetos\Projeto EGS\EGS_Suite\apps\logs\unificador_20251205_133642.log
13:36:53 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '105103304IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:53 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 105103304
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 105103304_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '81000.000109', '12960000037929', '52.177.777', '0001', '2025', '2025', '0028303220251204101813', '0001']
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:53 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:53 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '105117536_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:53 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '105117536IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:53 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 105117536
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 105117536_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '99000.000101', '12960000032479', '52.177.777', '0001', '2025', '2025', '0028303220251204101826', '0001']
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:53 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:53 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '105134135_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:53 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '105134135IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:53 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 105134135
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 105134135_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '01000.000107', '12960000031519', '52.177.777', '0001', '2025', '2025', '0028303220251204101827', '0001']
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:53 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:53 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1052027_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:53 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1052027IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:53 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1052027
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1052027_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2800 chars
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '75000.000101', '12960000199744', '52.177.777', '0001', '2025', '2025', '0028303220251204101808', '0001']
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:53 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:53 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10529875_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:53 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '10529875IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:53 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 10529875
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 10529875_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2794 chars
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '23000.000101', '12960000011676', '52.177.777', '0001', '2025', '2025', '0028303220251204101843', '0001']
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:54 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:54 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '105301957_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '105301957IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 105301957
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 105301957_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2792 chars
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '33000.000100', '12960000006256', '52.177.777', '0001', '2025', '2025', '0028303220251204101851', '0001']
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:54 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:54 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '105320817_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '105320817IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 105320817
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 105320817_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '85000.000100', '12960000017526', '52.177.777', '0001', '2025', '2025', '0028303220251204101816', '0001']
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:54 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:54 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '105327234_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '105327234IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 105327234
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 105327234_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '28000.000100', '12960000028742', '52.177.777', '0001', '2025', '2025', '0028303220251205094212', '0001']
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:54 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:54 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10613448_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '10613448IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 10613448
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 10613448_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '37000.000101', '12960000030396', '52.177.777', '0001', '2025', '2025', '0028303220251205094219', '0001']
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:54 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:54 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10639203_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '10639203IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 10639203
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 10639203_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2794 chars
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '07000.000104', '12960000036544', '52.177.777', '0001', '2025', '2025', '0028303220251204101831', '0001']
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:54 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:54 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10693192_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '10693192IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 10693192
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 10693192_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2794 chars
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '19000.000109', '12960000016426', '52.177.777', '0001', '2025', '2025', '0028303220251204101840', '0001']
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:54 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:54 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10726059_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '10726059IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 10726059
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 10726059_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2794 chars
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '31000.000104', '12960000012511', '52.177.777', '0001', '2025', '2025', '0028303220251204101850', '0001']
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:54 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:54 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:54 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10769273_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '10769273IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:54 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 10769273
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 10769273_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2794 chars
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '16000.000105', '12960000032458', '52.177.777', '0001', '2025', '2025', '0028303220251204101838', '0001']
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:55 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:55 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10783381_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:55 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '10783381IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:55 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 10783381
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 10783381_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2794 chars
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '17000.000103', '12960000028460', '52.177.777', '0001', '2025', '2025', '0028303220251204101839', '0001']
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:55 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:55 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10812222_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:55 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '10812222IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:55 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 10812222
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 10812222_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2794 chars
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '38000.000109', '12960000020414', '52.177.777', '0001', '2025', '2025', '0028303220251205094219', '0001']
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:55 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:55 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1087775_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:55 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1087775IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:55 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1087775
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1087775_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2794 chars
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '46000.000102', '12960000036938', '52.177.777', '0001', '2025', '2025', '0028303220251205094225', '0001']
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:55 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:55 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '109088667_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:55 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '109088667IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:55 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 109088667
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 109088667_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2792 chars
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '26000.000104', '12960000006589', '52.177.777', '0001', '2025', '2025', '0028303220251204101846', '0001']
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:55 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:55 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '109313271_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:55 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '109313271IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:55 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 109313271
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 109313271_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '88000.000104', '12960000018587', '52.177.777', '0001', '2025', '2025', '0028303220251204101818', '0001']
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:55 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:55 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '109525791_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:55 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '109525791IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:55 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 109525791
13:36:55 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 109525791_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
